id,sentiment,text,created_at,coordinates,source,followers
,,Girl bye https://t.co/FJYvAh4q78,2017-02-05T21:45:02.000Z,,Twitter for iPhone,258
,,"¿Sabías que Tom Brady entrena con #BandasDeResistencia ?
https://t.co/XR1ImErGqL
#Fitness #SistemaFitness #Workouts https://t.co/chBOeDNkL6",2017-02-05T21:45:01.000Z,,TweetDeck,13341
,,Love him or hate him - got to admit the dude has style on his way to work. https://t.co/jh99MwF2dr,2017-02-05T21:45:02.000Z,,Twitter for iPhone,596
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:03.000Z,,Twitter for iPhone,226
,,"Friendly reminder that Brady, Belichick, the owner, and the manager of the Patriots support Trump https://t.co/6kmOvRQAdO",2017-02-05T21:45:03.000Z,,Twitter for iPhone,1701
,,"#SuperBowl #SB51 

10/1 BRADY TO BE MVP!

Join - https://t.co/lw28HcvWBJ 
#NFL #betting #Patriots #NEvsATL
winnings… https://t.co/RKVi6Ati5K",2017-02-05T21:45:00.000Z,,TweetDeck,1599
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:03.000Z,,Twitter for iPhone,33
,,"Go, Brady!! Go, Patriots!!",2017-02-05T21:45:03.000Z,,Twitter Web Client,220
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:03.000Z,,Twitter for Android,100
,,Matt Ryan can sling'em and so can Brady. This may be a shoot out.....#SB51,2017-02-05T21:45:04.000Z,,Twitter Web Client,1381
,,"RT @jabonisimo: Hoy en la NFL:

Comercial
Comercial
Putazote
Pañuelo
Lady Ga-Ga enseña el pito
Comercial
Tom Brady hace trampa
Comercial
Co…",2017-02-05T21:45:04.000Z,,Twitter Web Client,107
,,RT @cedric_alpha: It is time to #RiseUp today. Beat those cheating assholes. Deny those fucks the privilege of making Fidel Goodell give th…,2017-02-05T21:45:04.000Z,,Twitter for Android,826
,,@BigDaddyCh0p ..... brady and belichick got like 4 more years,2017-02-05T21:45:04.000Z,,Twitter for iPhone,410
,,"@FaZeDirty Nah fam Pats gon win
Brady is gonna hold it down POP",2017-02-05T21:45:04.000Z,,Twitter for Android,148
,,RT @vincenzogcosta: @trenni if you guys knew anything about @RealSkipBayless you would know he's a huge Tom Brady fan,2017-02-05T21:45:05.000Z,,Twitter Web Client,24
,,"RT @elcomercio: Tom Brady se muestra feliz con sus padres antes del #SuperBowl ► https://t.co/G2LTN7lytf

#Patriots https://t.co/2n5d3D7vjV",2017-02-05T21:45:05.000Z,,Twitter for Android,49
,,"RT @KathrynBruscoBk: ""Tom Brady needs to get a clue...Trump uses these relationships as a tool of legitimization."" - @EdgeOfSports #SB51… ",2017-02-05T21:45:05.000Z,,Twitter Web Client,727
,,"@calimay82 since you already took Brady Papi, cousins baby can be Julian Mookie... right? 👌",2017-02-05T21:45:05.000Z,,Twitter for iPad,163
,,RT @BoucherMitch: I think Brady's ready. LETS GOOO https://t.co/Wj3W7S2F8e,2017-02-05T21:45:05.000Z,,Twitter for iPhone,553
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:05.000Z,,Twitter for iPhone,159
,,How many Super Bowl MVPs has Tom Brady won? - https://t.co/VdOMmjabrj,2017-02-05T21:45:06.000Z,,1NewsNet,16196
,,🙏 https://t.co/oR83RzRaar,2017-02-05T21:45:06.000Z,,Twitter for iPhone,765
,,RT @JKuhn_24: Only thing great about Super Bowls is the commercials and when Tom Brady loses,2017-02-05T21:45:06.000Z,,Twitter for iPhone,134
,,RT @BDiehards: Tom Brady running out onto the field tonight like https://t.co/4KBWiP2Bvo,2017-02-05T21:45:06.000Z,,Twitter for iPhone,530
,,"RT @SportTaIkJoe: Career Super Bowl TD passes to convicted serial killers:

Tom Brady: 1
Adolf Hitler: 0
Osama Bin Laden: 0
Saddam Hussein:…",2017-02-05T21:45:06.000Z,,Twitter for Android,215
,,"My #SuperBowl 51 prediction? I can't bet against Belichick &amp; Company — Patriots 28, Falcons 24, and Tom Brady is named Super Bowl MVP.",2017-02-05T21:45:06.000Z,,Twitter Web Client,1866
,,#Falcons https://t.co/iP2dJxKPGJ,2017-02-05T21:45:06.000Z,,Twitter for iPhone,878
,,"Gisele Bundchen, fan número uno de los Patriots de Tom Brady https://t.co/vqQrXGoY5e https://t.co/BqAGEhInNw",2017-02-05T21:45:06.000Z,,DogTrack_Oficial,2221860
,,"As a fellow Brazilian-American, I'd like to know if @giseleofficial, like Tom Brady, supports deporting hard-working immigrants?",2017-02-05T21:45:06.000Z,,Twitter for Android,928
,,2017 Super Bowl: 51 things to know about Patriots vs. Falcons in Houston: From 'Madden' sims to Tom Brady's records… https://t.co/Cxt5PMguwr,2017-02-05T21:45:06.000Z,,dlvr.it,272
,,"RT @abc_es: Tom Brady, contra su propia leyenda https://t.co/UES5uloDz9 #Superbowl #NFL @NFLEspanol",2017-02-05T21:45:07.000Z,,Twitter for iPhone,292
,,"Can't wait to see Tim Brady score a touchdown today!!
#SuperBowlSunday #girlswatchfootballtoo",2017-02-05T21:45:07.000Z,,Twitter for iPhone,936
,,RT @PHLEaglesNation: One of the best plays in recent #Eagles history! @MalcolmJenkins picks off Tom Brady and takes it back 100 yards fo… ,2017-02-05T21:45:07.000Z,,Twitter for iPhone,222
,,"Ok, still not a Tom Brady fan, but calling his dad his hero definitely earned some respect. #DadsMatter #Superbowl",2017-02-05T21:45:07.000Z,,Twitter for Android,625
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:07.000Z,,Twitter for iPhone,510
,,@JustinWRoot that's why Tom Brady cannot win.,2017-02-05T21:45:07.000Z,,Twitter for iPhone,9967
,,"RT @MSUHumor: If we're being honest, fuck Tom Brady!",2017-02-05T21:45:07.000Z,,Twitter for iPhone,246
,,"RT @NFL: One of the best Tom Brady #SoundFX moments...

""You spike it! No YOU spike it!"" 😂 https://t.co/mGqJqfml6x",2017-02-05T21:45:07.000Z,,Twitter for iPhone,156
,,"RT @ThRealBallsDeep: Q:What do Tom Brady and Ellen Degeneres have in common?

A:They both have hot wives and sit when they pee.",2017-02-05T21:45:07.000Z,,Twitter for iPhone,6592
,,Fans feeling weird about Trump-Brady tie find a way to cheer for Patriots without guilt https://t.co/UiGyDnCIiq… https://t.co/zvQFE4Isqn,2017-02-05T21:45:07.000Z,,dlvr.it,6152
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:07.000Z,,Twitter for iPhone,1222
,,"Eric Decker, Tom Brady, Russell Wilson and more hot NFL hunks! https://t.co/y1JKUyI1uy #SuperBowl https://t.co/j0pUJZPo9V",2017-02-05T21:45:07.000Z,,SocialFlow,2146598
,,"Just as Bill Maher so eloquently stated ""Fuck you Brady, Belichick, and Kraft"" who have gotten away with cheating l… https://t.co/ONnwOjCOBN",2017-02-05T21:45:08.000Z,,Twitter for Android,240
,,Brady running onto the field. #SB51 https://t.co/igowSyZr44,2017-02-05T21:45:07.000Z,,Twitter for iPhone,1287
,,Not much of a Tom Brady fan so I'm definitely rooting for @AtlantaFalcons today!  #SuperBowl2017 #SB51,2017-02-05T21:45:08.000Z,,Twitter for iPhone,84
,,"ESPECTÁCULO I Talentoso, amigo de Trump: Tom Brady, el ídolo más controvertido. =&gt;https://t.co/j6tetWp8gg https://t.co/30vfe9y5GW",2017-02-05T21:45:08.000Z,,Hootsuite,24960
,,Tom Brady don't wear no clothes when he makes love 😂😂😂😂 dying right now https://t.co/U5gCeTWQEG,2017-02-05T21:45:08.000Z,,Twitter for iPhone,915
,,Today's game ball kindly donated by a Mrs Brady of Mass. #SuperBowl2017 #NFL #Superbowl https://t.co/Bh4Fu3fsoA,2017-02-05T21:45:08.000Z,,Twitter Web Client,127
,,RT @alextumay: Tom Brady wears that hat during sex. Guaranteed. https://t.co/zdCdH3GeFO,2017-02-05T21:45:08.000Z,,Twitter for Android,1147
,,"@IbanezKris if we're talking participation trophies, then yes. Tom Brady is the greatest of all time.",2017-02-05T21:45:08.000Z,,Twitter for iPhone,390
,,Don't worry Tom Brady my dad is my hero too. I look up to him everyday as well... #MyOldMan,2017-02-05T21:45:09.000Z,,Twitter for iPhone,1132
,,RT @LevanReid: Brady is  all business. #SB51 #WBZ https://t.co/hlYigHigWc,2017-02-05T21:45:09.000Z,,Twitter for iPad,59
,,Goat https://t.co/9rJtY7eJh9,2017-02-05T21:45:09.000Z,,Twitter for iPhone,930
,,Tom Brady needs one more ring,2017-02-05T21:45:09.000Z,,Twitter for iPhone,668
,,RT @walshhhhh_: Same https://t.co/lXubMhkDDD,2017-02-05T21:45:09.000Z,,Twitter for iPhone,276
,,Opinion: Dr. Marc Siegel: Tom Brady and the secret hiding in plain sight at Super Bowl 2017 - Fox News https://t.co/FTbw5KvPiD,2017-02-05T21:45:09.000Z,,Twitter for iPhone,324
,,RT @PalmerReport: The patriots will lose by 3 million points but they'll be named the winner anyway. https://t.co/EzD317v8NR,2017-02-05T21:45:10.000Z,,Twitter for iPhone,2399
,,RT @ConvergeVP: We're torn...This virtual reality startup is training NFL quarterbacks to be the next Tom Brady #VR #GoPats https://t.co/WO…,2017-02-05T21:45:10.000Z,,Twitter for iPhone,356
,,@jizzgooglez wait is that's not Brady but the the 2016 MVP hmmm😉😂😘 https://t.co/WfYRgYaaqe,2017-02-05T21:45:10.000Z,,Twitter for Android,3
,,"RT @SBNation: Tom Brady has been in the NFL since 2000. He's never lost to the Falcons.

https://t.co/AdZdgXU1hk",2017-02-05T21:45:10.000Z,,Twitter for iPhone,3868
,,brady racist i don't see how niggas fw him,2017-02-05T21:45:11.000Z,,Twitter for iPhone,627
,,@Dtwizzy92 fuck Brady lol,2017-02-05T21:45:11.000Z,,Twitter for Android,93
,,"woah, you are upset https://t.co/n99tCpnlQp",2017-02-05T21:45:11.000Z,,Twitter for iPhone,935
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:11.000Z,,Twitter for iPhone,128
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:11.000Z,,Twitter for iPhone,406
,,You high af https://t.co/U7bIzPLsRH,2017-02-05T21:45:12.000Z,,Twitter for iPhone,1193
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:45:12.000Z,,Twitter Web Client,169
,,Would love to see Tom Brady win his 5th ring tonight.  He deserves it.,2017-02-05T21:45:12.000Z,,Twitter for iPhone,485
,,So I need Tom Brady to rush for 9 yards to complete this epic prop bet. Hopefully Belichik will put some zone read in the game plan.,2017-02-05T21:45:12.000Z,,Twitter Web Client,1862
,,RT @Alencasterita: GO FALCONS!!!! https://t.co/BXiv3onijA,2017-02-05T21:45:12.000Z,,Twitter for Android,700
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:12.000Z,,Twitter for iPhone,668
,,tom brady age like wine :/,2017-02-05T21:45:12.000Z,,Twitter for iPhone,195
,,"RT @247Sports: Gisele Bündchen posts picture of Tom Brady's family at #SB51, including ill mother who almost had to miss game: [… ",2017-02-05T21:45:12.000Z,,Twitter for iPhone,13363
,,RT @suppervieira: Espero que sejam para assinalar um TD Brady--&gt;Edelman https://t.co/FZxDPpAF0V,2017-02-05T21:45:13.000Z,,Twitter for Android,949
,,RT @natgeowild: Shipwrecks Ryan takes a play right out of Billfish Belichick's playbook. #FishBowl https://t.co/kut3iFOm2J,2017-02-05T21:45:13.000Z,,Twitter for iPhone,1264
,,RT @bobsacard: DONALD TRUMP SUPPORTERS TELL NFL HOW MUCH IT WILL COST THEM IF LADY GAGA GOES AFTER @POTUS AT SUPER BOWL GOODELL 21… ,2017-02-05T21:45:13.000Z,,Twitter for Android,136
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:13.000Z,,Twitter for Android,28
,,Biggest endorsements Jason Taylor received in HOF bid: Tom Brady https://t.co/ShiAzAB0in,2017-02-05T21:45:13.000Z,,tweetpressr,11
,,Does Tom Brady support Donald Trump? | https://t.co/JB18tGELo1 https://t.co/tmKiOnJSHW,2017-02-05T21:45:13.000Z,,Twitter for iPhone,608
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:45:14.000Z,,Twitter for Android,237
,,@BJayScott go patriots. Ring number 5 for Brady,2017-02-05T21:45:14.000Z,,Twitter for Android,295
,,My only hashtag for today is #RiseUp! I will extremely dislike Bill Belichick. And Tom Brady is not my favorite either.,2017-02-05T21:45:14.000Z,,Twitter for iPhone,567
,,"RT @mikebarnicle: Roger Goodell just announced that due to a request from Donald Trump, Frederick Douglass will preside over the coin toss…",2017-02-05T21:45:14.000Z,,Twitter for iPhone,6
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/WZNDAuSJSv https://t.co/yrDrufjjcN,2017-02-05T21:45:14.000Z,,dlvr.it,22
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:45:14.000Z,,Twitter for iPhone,1635
,,I'm calling pats winning 31-28 with brady leading a 75-yard game winning drive and to end it off with a TD pass to Hogan,2017-02-05T21:45:15.000Z,,Twitter for iPhone,80
,,"RT @CLavers1: Focus on what you control, do it excellently, and surround yourself with others of the same principles.  Guaranteed… ",2017-02-05T21:45:15.000Z,,Twitter for iPhone,606
,,I hope Brady gets hit so hard he explodes,2017-02-05T21:45:15.000Z,,Twitter for iPad,431
,,COME ON FALCONS! https://t.co/04SqDaUgr5,2017-02-05T21:45:15.000Z,,Twitter for iPhone,212
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:15.000Z,,Twitter for iPhone,205
,,"RT @joshgondelman: Because of Tom Brady's garbage politics, I'm donating $100 for every Patriots TD and $50 for every FG to the @NAACP_LDF.…",2017-02-05T21:45:15.000Z,,Twitter Web Client,19024
,,I actually hope the falcons win since tom brady said that stupid ass quote. he can choke,2017-02-05T21:45:15.000Z,,Twitter for iPhone,22942
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/dHkFems9Wr https://t.co/YPlA8lCPdx,2017-02-05T21:45:15.000Z,,dlvr.it,1633
,,RT @Pseudo_RGIII: Tom Brady active https://t.co/xhxuwEYYMB,2017-02-05T21:45:15.000Z,,Twitter Web Client,97
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:45:15.000Z,,Twitter Web Client,346
,,"RT @Ronstar_monstar: @TurboGuy3K Brady and Bellicheck when Queen Gaga plays ""Born This Way"" https://t.co/vQ4v6ELu3S",2017-02-05T21:45:15.000Z,,Twitter for iPhone,66
,,RT @hoenestmoney: Tom Brady supports Trump? shit ima bird now hawk hawk bitch,2017-02-05T21:45:15.000Z,,Twitter for iPhone,247
,,@Notorious_NYG we all know it. Brady and Belichek . Fuhgedaboudit,2017-02-05T21:45:16.000Z,,Twitter for Android,8279
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/ha3vZJrmLj https://t.co/CTuZD7lF8c,2017-02-05T21:45:16.000Z,,dlvr.it,65
,,RT @mmpadellan: It's pretty OBVIOUS why Brady is a trump supporter. Everyone KNOWS he prefers deflated balls. Go #Falcons!… ,2017-02-05T21:45:16.000Z,,Twitter for iPhone,16
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/ha3vZJrmLj https://t.co/Jhef0VAiHj,2017-02-05T21:45:16.000Z,,dlvr.it,65
,,Defenses win championships 🐐 https://t.co/gynVGl52EH,2017-02-05T21:45:17.000Z,,Twitter for iPhone,169
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:45:17.000Z,,Twitter for iPhone,1578
,,I'm with the Sheik 31-24 #Falcons #SuperBowl https://t.co/ArEL9fxOUu,2017-02-05T21:45:17.000Z,,Twitter for Android,1290
,,I'm With Tom Brady Tonight,2017-02-05T21:45:17.000Z,,Twitter for iPhone,3797
,,✊ a Tom Brady,2017-02-05T21:45:17.000Z,,Twitter for Android,296
,,RT @ImSteve_O: When Brady wins this Super Bowl without any star wide receivers I don't ever wanna hear Patriots slander 💍💍💍💍💍,2017-02-05T21:45:17.000Z,,Twitter for iPhone,1693
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:45:17.000Z,,Twitter for iPhone,492
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/8qDbXZdZST https://t.co/mRTfTxMYk3,2017-02-05T21:45:17.000Z,,dlvr.it,939
,,RT @Anthglony: Tom Brady looks like he would be more comfortable standing next to two venomous snakes https://t.co/FNSG6OV7Mw,2017-02-05T21:45:17.000Z,,Twitter for iPhone,388
,,don't lose all ya money being a Brady hater 😂,2017-02-05T21:45:18.000Z,,Twitter for iPhone,206
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:45:17.000Z,,Twitter for Android,297
,,"At 39 years &amp; 186 days on Feb. 5, Brady will be 2nd oldest QB to start a #SuperBowl, trailing only Peyton Manning l… https://t.co/Rf7LvVPEsl",2017-02-05T21:45:18.000Z,,Hootsuite,11376
,,RT @BarstoolSSOTD: This Goodell-hating smoke has smokeshowsnaps today from the Super Bowl in Houston. Add us 👻 https://t.co/Xw14UzZgLF,2017-02-05T21:45:18.000Z,,Twitter for iPhone,254
,,@KFCBarstool was on to something. Brady crying was just used as the intro for some country song on the pregame.,2017-02-05T21:45:18.000Z,,Twitter for Android,128
,,"RT @mmpadellan: Already couldn't stand cheating Brady, Belichick, &amp; the Patriots. But since they're team trump, I'm all about… ",2017-02-05T21:45:18.000Z,,Twitter for iPhone,3525
,,"RT @mmpadellan: Already couldn't stand cheating Brady, Belichick, &amp; the Patriots. But since they're team trump, I'm all about… ",2017-02-05T21:45:19.000Z,,Twitter for iPhone,2484
,,"RT @weknowwhatsbest: QB Tom Brady is friends with Trump--outrageous!!

Steven Spielberg &amp; Hollywood were friends with murderous dictator Fi…",2017-02-05T21:45:19.000Z,,Twitter Web Client,783
,,"RT @_Kerrensy_: I know nobody is up, but Tom Brady drinks beer with a straw. And he 100% uses Hunts ketchup",2017-02-05T21:45:19.000Z,,Twitter for iPhone,620
,,SuperBowl 51 is actually Tom Brady Vs Roger Goodell,2017-02-05T21:45:19.000Z,,Twitter for iPhone,672
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/FcLDDtnCq9 https://t.co/MPGi1RAKLn,2017-02-05T21:45:19.000Z,,dlvr.it,564
,,Go Falcons. . . #SuperBowl https://t.co/rwtxEh3nMl,2017-02-05T21:45:19.000Z,,Twitter for iPhone,206
,,RT @SKabecheTV: ¿Por qué no fui como Tom Brady? 😭,2017-02-05T21:45:19.000Z,,Twitter for Android,670
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:19.000Z,,Twitter for iPhone,491
,,My only betting rule for years: Don't bet against Tom Brady. #SuperBowl #Patriots,2017-02-05T21:45:19.000Z,,Twitter for Android Tablets,214
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/IfL24nigNx https://t.co/ECct6Mk5Aq,2017-02-05T21:45:19.000Z,,dlvr.it,383
,,I'm excited to watch the super bowl cause we all get to witness tom Brady be the 🐏 once again 😍😍😍,2017-02-05T21:45:20.000Z,,Twitter for iPhone,1302
,,@baskgod Yup....Belichick is smart,2017-02-05T21:45:20.000Z,,Twitter for Android,77
,,"RT @bycycle: Tom Brady's already a legend.
Five rings will make him the undisputed GOAT. #SuperBowl https://t.co/IbyEq9uKbE",2017-02-05T21:45:20.000Z,,Mobile Web (M5),47
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/c7FH0vcADR https://t.co/1WBOPlrYen,2017-02-05T21:45:20.000Z,,dlvr.it,561
,,Brady vai deitar hoje ! #SuperBowl #SuperBowlnaESPN,2017-02-05T21:45:20.000Z,,Twitter for Android,733
,,"RT @PatsHeartMX: Brady's ladies y little ladies.

Sus 3 sobrinas, su hija, su esposa, sus 3 hermanas y su mamá. 🙌🏼❤️

Go #Patriots!… ",2017-02-05T21:45:20.000Z,,Twitter for Android,212
,,Brady #PuppyBowl https://t.co/XiUFruMbm1,2017-02-05T21:45:20.000Z,,Twitter for Android,3
,,#hollywood Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/O8D6OuRCd1 https://t.co/pm5Zb6XmIt,2017-02-05T21:45:20.000Z,,dlvr.it,474
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:20.000Z,,Twitter for Android,703
,,"""My Dad."" - Tom Brady, ""My Dad."" - Cam Newton ""My Dad."" - Matt Ryan ""My personal chef, Brenda."" - Aaron Rodgers #SB51",2017-02-05T21:45:21.000Z,,Twitter for iPhone,1305
,,Brady: Boy's Question Hit Hard Due To 'Challenging Year' For Family https://t.co/kNbXywdcyy,2017-02-05T21:45:21.000Z,,LinkedIn,804
,,Ok what has Brady done to the balls this year? #Superbowl,2017-02-05T21:45:21.000Z,,Twitter for Android,456
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:21.000Z,,Twitter for iPad,109
,,"RT @Capital_Bromo: Getting ready for tonight, and I was just reminded that Brady Quinn exists: https://t.co/tXvwtiDYHR",2017-02-05T21:45:21.000Z,,Twitter for Android,905
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:22.000Z,,Twitter for Android,364
,,RT @HonestlyWhite: He's definitely not losing https://t.co/8yIyoqlnid,2017-02-05T21:45:22.000Z,,Twitter for iPhone,609
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:45:22.000Z,,Twitter for iPhone,215
,,"QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https://t.co/bohDQFAlCH …",2017-02-05T21:45:22.000Z,,IFTTT,418
,,RT @OnlyInBOS: Brady is coming...#SuperBowl https://t.co/0entfhlsN3,2017-02-05T21:45:22.000Z,,Twitter Web Client,5
,,Hoje o SB entra para a história. Brady 5 títulos ou Ryan o primeiro? Ansioso pela resposta. #SuperBowlnaESPN,2017-02-05T21:45:22.000Z,,Twitter for iPhone,11
,,@contrarreforma Brady y todos los Patriots son incondicionales de Donald Trump. Pensalo,2017-02-05T21:45:22.000Z,,Twitter Web Client,30
,,RT @TheTomasRios: Can't wait for the Antifas to beat up Tom Brady and declare Black Bloc the Super Bowl champion.,2017-02-05T21:45:22.000Z,,Twitter Web Client,58
,,Can anyone link me the interview between stark and belichick,2017-02-05T21:45:23.000Z,,Twitter for iPhone,9144
,,People always wanna argue when I say Tom Brady the best QB ever. 😒,2017-02-05T21:45:23.000Z,,Twitter for iPhone,2956
,,Brady es asesino ideológico del rival,2017-02-05T21:45:23.000Z,,Twitter for Android,340
,,RT @FballPosts: Someone made a Tom Brady Closer remix 😂😂 https://t.co/EMPnijPb0j,2017-02-05T21:45:23.000Z,,Twitter for iPhone,63
,,RT @Espngreeny: Tom Brady is the greatest quarterback ever to play whether his team wins tonight or not.,2017-02-05T21:45:24.000Z,,Twitter for iPhone,445
,,"#Pray4DJT
I am rooting for Tom Brady and the Patriots, because they are friends of President Donald J Trump",2017-02-05T21:45:24.000Z,,Twitter for Android,16564
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:24.000Z,,Twitter for iPhone,659
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:24.000Z,,Twitter Web Client,224
,,RT @LevanReid: Brady is  all business. #SB51 #WBZ https://t.co/hlYigHigWc,2017-02-05T21:45:24.000Z,,Twitter for iPhone,57
,,"RT @bycycle: Tom Brady's already a legend.
Five rings will make him the undisputed GOAT. #SuperBowl https://t.co/IbyEq9uKbE",2017-02-05T21:45:24.000Z,,Twitter for iPhone,145
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:24.000Z,,Mobile Web (M5),136
,,"Tom Brady, Bill Belichick a perfect fit in work ethic, winning focus https://t.co/LLAxisbfgA via @HoustonChron",2017-02-05T21:45:24.000Z,,Twitter Web Client,3820
,,"RT @BR_DougFarrar: That's a great picture, no matter who you like in this game. https://t.co/KqQM76nR6n",2017-02-05T21:45:24.000Z,,Twitter for iPhone,5675
,,BRADY BUNCH 🐐🐐🐐 https://t.co/JY5KLbXGU2,2017-02-05T21:45:24.000Z,,Twitter for iPhone,1682
,,RT @YianniKourakis: Belichick currently meeting with officials outside Pats locker room. @wpri12,2017-02-05T21:45:25.000Z,,Twitter for iPhone,445
,,@DavidCornDC Minimum of 5 tweets reminding us he's friends with Tom Brady. Unless Brady's losing.,2017-02-05T21:45:25.000Z,,Twitter for iPhone,102
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:25.000Z,,Twitter for iPhone,822
,,"RT @MidwestXPride: Rain drop, drop top, fuck tom Brady.",2017-02-05T21:45:25.000Z,,Twitter for iPhone,12096
,,https://t.co/omDAkrHO7W Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super… https://t.co/km3321ICzo… https://t.co/vkK9hyRI6N,2017-02-05T21:45:25.000Z,,dlvr.it,156
,,@iansb0121 I want to pick them but it's hard to go against Brady,2017-02-05T21:45:26.000Z,,Twitter for iPhone,261
,,RT @mmpadellan: It's pretty OBVIOUS why Brady is a trump supporter. Everyone KNOWS he prefers deflated balls. Go #Falcons!… ,2017-02-05T21:45:26.000Z,,Twitter for Android,648
,,@swoozydolphin @GroovyArmani I'm worse than a Patriots fan....... I'm a Tom Brady fan 🤧,2017-02-05T21:45:26.000Z,,Twitter for iPhone,430
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:26.000Z,,Twitter for Android,299
,,RT @thefootballgirl: Amanda Belichick coached Holy Cross women's lacrosse lost opener to BC yesterday. Will her dad have better luck? https…,2017-02-05T21:45:27.000Z,,Twitter Web Client,80253
